Datum,Celkový počet,Tržba
2024-03-25,32,3244.0
2024-03-26,27,2463.0
2024-03-27,21,1901.0
2024-03-28,22,2109.0
2024-03-29,18,1490.0
2024-03-30,14,1551.0
2024-03-31,15,858.0
2024-04-01,13,1143.0
2024-04-02,37,3385.0
2024-04-03,31,2926.0
2024-04-04,32,3394.0
2024-04-05,28,2492.0
2024-04-06,11,1058.0
2024-04-07,11,982.0
2024-04-08,19,1425.0
2024-04-09,23,1478.0
2024-04-10,28,2536.0
2024-04-11,21,2469.0
2024-04-12,12,852.0
2024-04-13,7,543.0
2024-04-14,18,1698.0
2024-04-15,16,1400.0
2024-04-16,29,2822.0
2024-04-17,22,2046.0
2024-04-18,27,3360.0
2024-04-19,33,2895.0
2024-04-20,34,4029.0
2024-04-21,44,4121.0
2024-04-22,27,2522.0
2024-04-23,36,3236.0
2024-04-24,27,2061.0
2024-04-25,33,3683.0
2024-04-26,28,2715.0
2024-04-27,11,1104.0
2024-04-28,22,1851.0
2024-04-29,20,1578.0
2024-04-30,17,1442.0
2024-05-01,16,1437.0
2024-05-02,14,1316.0
2024-05-03,30,2291.0
2024-05-04,10,1044.0
2024-05-05,31,2826.0
2024-05-06,13,1048.0
2024-05-07,31,2489.0
2024-05-08,17,1727.0
2024-05-09,15,1606.0
2024-05-10,26,2318.0
2024-05-11,10,1197.0
2024-05-12,15,854.0
2024-05-13,15,1243.0
2024-05-14,14,923.0
2024-05-15,17,1302.0
2024-05-16,7,751.0
2024-05-17,31,2880.0
2024-05-18,14,1742.0
2024-05-19,20,1543.0
2024-05-20,16,1213.0
2024-05-21,17,1782.0
2024-05-22,25,2305.0
2024-05-23,11,1134.0
2024-05-24,25,2125.0
2024-05-25,8,895.0
2024-05-26,10,748.0
2024-05-27,14,992.0
2024-05-28,25,1976.0
2024-05-29,19,1459.0
2024-05-30,16,1780.0
2024-05-31,28,2127.0
2024-06-01,24,2737.0
2024-06-02,35,3083.0
2024-06-03,18,1130.0
2024-06-04,29,2803.0
2024-06-05,20,1427.0
2024-06-06,19,2030.0
2024-06-07,17,1085.0
2024-06-08,10,871.0
2024-06-09,11,868.0
2024-06-10,11,912.0
2024-06-11,27,2252.0
2024-06-12,25,2042.0
2024-06-13,23,2410.0
2024-06-14,32,2503.0
2024-06-15,12,1345.0
2024-06-16,24,2203.0
2024-06-17,12,869.0
2024-06-18,8,486.0
2024-06-19,16,1188.0
2024-06-20,15,1641.0
2024-06-21,14,1036.0
2024-06-22,7,732.0
2024-06-23,16,1176.0
2024-06-24,12,924.0
2024-06-25,9,406.0
2024-06-26,11,947.0
2024-06-27,10,991.0
2024-06-28,18,1152.0
2024-06-29,5,517.0
2024-06-30,11,918.0
2024-07-01,7,491.0
2024-07-02,16,1203.0
2024-07-03,15,1344.0
2024-07-04,13,1410.0
2024-07-05,14,764.0
2024-07-06,6,475.0
2024-07-07,21,1824.0
2024-07-08,,
2024-07-09,,
2024-07-10,,
2024-07-11,,
2024-07-12,,
2024-07-13,,
2024-07-14,,
2024-07-15,,
2024-07-16,,
2024-07-17,,
2024-07-18,,
2024-07-19,,
2024-07-20,,
2024-07-21,,
2024-07-22,,
2024-07-23,,
2024-07-24,,
2024-07-25,,
2024-07-26,,
2024-07-27,,
2024-07-28,,
2024-07-29,8,693.0
2024-07-30,11,930.0
2024-07-31,3,280.0
2024-08-01,5,553.0
2024-08-02,15,1584.0
2024-08-03,3,221.0
2024-08-04,14,1026.0
2024-08-05,7,746.0
2024-08-06,6,468.0
2024-08-07,7,636.0
2024-08-08,6,571.0
2024-08-09,9,633.0
2024-08-10,3,104.0
2024-08-11,15,1108.0
2024-08-12,4,256.0
2024-08-13,5,302.0
2024-08-14,6,452.0
2024-08-15,6,467.0
2024-08-16,6,363.0
2024-08-17,3,393.0
2024-08-18,15,1346.0
2024-08-19,11,929.0
2024-08-20,8,518.0
2024-08-21,10,902.0
2024-08-22,7,688.0
2024-08-23,15,1196.0
2024-08-24,4,401.0
2024-08-25,10,918.0
2024-08-26,15,1187.0
2024-08-27,4,187.0
2024-08-28,6,455.0
2024-08-29,4,410.0
2024-08-30,9,424.0
2024-08-31,4,374.0
2024-09-01,9,986.0
2024-09-02,8,609.0
2024-09-03,11,754.0
2024-09-04,8,472.0
2024-09-05,7,855.0
2024-09-06,17,1104.0
2024-09-07,5,600.0
2024-09-08,9,729.0
2024-09-09,17,1248.0
2024-09-10,24,2009.0
2024-09-11,18,1686.0
2024-09-12,14,1450.0
2024-09-13,41,3943.0
2024-09-14,39,4754.0
2024-09-15,32,3169.0
2024-09-16,13,1107.0
2024-09-17,9,695.0
2024-09-18,14,1082.0
2024-09-19,16,1587.0
2024-09-20,22,1671.0
2024-09-21,17,1909.0
2024-09-22,22,2202.0
2024-09-23,23,1782.0
2024-09-24,17,1584.0
2024-09-25,21,1881.0
2024-09-26,23,2424.0
2024-09-27,30,2671.0
2024-09-28,18,1882.0
2024-09-29,26,2017.0
2024-09-30,15,989.0
2024-10-01,33,3078.0
2024-10-02,28,2302.0
2024-10-03,26,2469.0
2024-10-04,37,3655.0
2024-10-05,33,4049.0
2024-10-06,34,2932.0
2024-10-07,21,1460.0
2024-10-08,25,2170.0
2024-10-09,18,1601.0
2024-10-10,23,2342.0
2024-10-11,39,3576.0
2024-10-12,29,2884.0
2024-10-13,39,3037.0
2024-10-14,20,1831.0
2024-10-15,25,2261.0
2024-10-16,21,1986.0
2024-10-17,40,4583.0
2024-10-18,39,2981.0
2024-10-19,20,2353.0
2024-10-20,32,3302.0
2024-10-21,28,1970.0
2024-10-22,34,3031.0
2024-10-23,24,1953.0
2024-10-24,27,3059.0
2024-10-25,33,2960.0
2024-10-26,27,2711.0
2024-10-27,41,4162.0
2024-10-28,20,1691.0
2024-10-29,35,2976.0
2024-10-30,32,2597.0
2024-10-31,28,3172.0
2024-11-01,35,3342.0
2024-11-02,48,5598.0
2024-11-03,49,4710.0
2024-11-04,28,2177.0
2024-11-05,32,3442.0
2024-11-06,30,2752.0
2024-11-07,38,4365.0
2024-11-08,38,3151.0
2024-11-09,32,3708.0
2024-11-10,62,6045.0
2024-11-11,31,2665.0
2024-11-12,46,4716.0
2024-11-13,25,2035.0
2024-11-14,39,4565.0
2024-11-15,37,3559.0
2024-11-16,33,3475.0
2024-11-17,48,4752.0
2024-11-18,30,2357.0
2024-11-19,46,4350.0
2024-11-20,27,2828.0
2024-11-21,43,5004.0
2024-11-22,41,4442.0
2024-11-23,35,4032.0
2024-11-24,54,4935.0
2024-11-25,32,2882.0
2024-11-26,32,3342.0
2024-11-27,24,2283.0
2024-11-28,40,4729.0
2024-11-29,51,5156.0
2024-11-30,29,2736.0
2024-12-01,83,7669.0
2024-12-02,32,2846.0
2024-12-03,34,3189.0
2024-12-04,27,2747.0
2024-12-05,42,4744.0
2024-12-06,36,3464.0
2024-12-07,35,3685.0
2024-12-08,44,3946.0
2024-12-09,20,1333.0
2024-12-10,50,4231.0
2024-12-11,32,2502.0
2024-12-12,26,2880.0
2024-12-13,37,3526.0
2024-12-14,21,2475.0
2024-12-15,35,2933.0
2024-12-16,29,2475.0
2024-12-17,27,2718.0
2024-12-18,25,2037.0
2024-12-19,27,3108.0
2024-12-20,34,3349.0
2024-12-21,26,2884.0
2024-12-22,44,4468.0
2024-12-23,34,3227.0
2024-12-24,,
2024-12-25,18,1264.0
2024-12-26,21,2704.0
2024-12-27,52,5043.0
2024-12-28,27,3429.0
2024-12-29,46,4594.0
2024-12-30,43,3993.0
2024-12-31,15,1222.0
